,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
16083,39,Private,198996,<=12th,7,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
16084,18,Private,364782,<=12th,7,Widowed,Handlers-cleaners,White,Male,0,35,US,<=50K
16085,26,Private,198996,Masters,14,Never-married,Prof-specialty,White,Male,0,40,US,>50K
16086,26,Private,364782,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,30,US,<=50K
16087,23,Private,364782,Some-college,10,Never-married,Sales,White,Male,0,40,US,<=50K
16088,48,Private,198996,HS-grad,9,Married,Farming-fishing,White,Male,0,45,US,>50K
16089,18,Private,364782,<=12th,7,Married,Adm-clerical,Black,Female,0,35,US,<=50K
16090,23,Private,364782,HS-grad,9,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
16091,26,Private,198996,Some-college,10,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
16092,27,Private,198996,Masters,14,Divorced,Prof-specialty,White,Male,0,50,Non-US,<=50K
16093,35,Government,364782,Some-college,10,Never-married,Other-service,Black,Female,0,50,US,<=50K
16094,21,Government,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
16095,28,Other,364782,<=12th,6,Never-married,Craft-repair,White,Male,0,40,US,<=50K
16096,34,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
16097,48,Private,198996,Masters,14,Married,Exec-managerial,White,Male,0,40,US,>50K
16098,33,Other,198996,Bachelors,13,Married,Sales,White,Male,0,50,US,>50K
16099,43,Government,198996,Masters,14,Married,Prof-specialty,Other,Male,0,25,Non-US,<=50K
16100,36,Other,198996,HS-grad,9,Married,Other-service,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
16101,42,Government,198996,HS-grad,9,Married,Adm-clerical,White,Male,0,40,US,<=50K
16102,18,Private,198996,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
16103,18,Private,364782,Some-college,10,Never-married,Sales,White,Female,0,25,US,<=50K
16104,49,Other,198996,HS-grad,9,Married,Sales,White,Male,0,40,US,>50K
16105,31,Private,364782,Prof-school,15,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
16106,26,Government,364782,Bachelors,13,Divorced,Protective-serv,Black,Female,0,40,US,<=50K
16107,35,Government,364782,Bachelors,13,Separated,Adm-clerical,White,Female,0,30,US,<=50K
16108,50,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,60,US,>50K
16109,22,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,20,US,<=50K
16110,29,Private,364782,HS-grad,9,Divorced,Tech-support,White,Female,0,40,US,<=50K
16111,25,Private,364782,Assoc-acdm,12,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
16112,54,Government,364782,HS-grad,9,Widowed,Sales,White,Female,0,20,US,<=50K
16113,23,Private,198996,HS-grad,9,Never-married,Sales,White,Male,0,40,US,<=50K
16114,22,Private,198996,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
16115,28,Other,364782,Some-college,10,Never-married,Farming-fishing,White,Male,0,60,US,<=50K
16116,40,Private,364782,Some-college,10,Divorced,Exec-managerial,White,Male,0,40,US,<=50K
16117,42,Private,364782,Bachelors,13,Married,Prof-specialty,White,Male,0,45,US,<=50K
16118,39,Private,364782,Some-college,10,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
16119,43,Private,198996,Some-college,10,Married,Exec-managerial,White,Male,0,45,US,>50K
16120,44,Private,198996,HS-grad,9,Never-married,Transport-moving,White,Male,0,40,US,<=50K
16121,23,Private,198996,HS-grad,9,Widowed,Machine-op-inspct,Black,Female,0,40,US,<=50K
16122,35,Private,364782,Some-college,10,Divorced,Exec-managerial,White,Male,0,60,US,>50K
16123,27,Private,364782,HS-grad,9,Never-married,Other-service,Asian-Pac-Islander,Male,0,40,US,<=50K
16124,51,Private,198996,Some-college,10,Divorced,Prof-specialty,White,Male,0,40,US,>50K
16125,43,Private,364782,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
16126,40,Private,364782,<=12th,6,Never-married,Machine-op-inspct,White,Female,0,20,US,<=50K
16127,44,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
16128,37,Other,198996,Some-college,10,Separated,Farming-fishing,White,Male,0,40,US,<=50K
16129,44,Private,198996,Bachelors,13,Married,Prof-specialty,Asian-Pac-Islander,Female,0,40,US,<=50K
16130,34,Private,364782,HS-grad,9,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
16131,51,Private,198996,<=12th,4,Never-married,Other-service,White,Male,0,40,US,<=50K
16132,50,Private,198996,HS-grad,9,Married,Exec-managerial,White,Male,0,60,US,>50K
16133,23,Private,198996,Assoc-voc,11,Married,Craft-repair,White,Male,0,40,US,<=50K
16134,50,Private,198996,<=12th,6,Divorced,Farming-fishing,Black,Female,0,20,US,<=50K
16135,26,Private,364782,Bachelors,13,Married,Adm-clerical,White,Male,0,50,US,>50K
16136,19,Private,198996,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,Non-US,<=50K
16137,44,Other,198996,Masters,14,Married,Sales,White,Male,0,45,US,>50K
16138,31,Other,364782,Bachelors,13,Never-married,Exec-managerial,White,Male,0,50,US,<=50K
16139,23,Private,198996,Bachelors,13,Never-married,Prof-specialty,White,Male,0,45,US,>50K
16140,18,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
16141,40,Private,364782,Some-college,10,Never-married,Tech-support,White,Female,0,20,US,<=50K
16142,41,Private,364782,<=12th,7,Never-married,Other-service,White,Male,0,20,US,<=50K
16143,29,Private,364782,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
16144,23,Private,364782,Some-college,10,Never-married,Sales,White,Female,0,40,US,<=50K
16145,37,Private,364782,Some-college,10,Widowed,Craft-repair,White,Male,0,40,US,<=50K
16146,44,Other,198996,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
16147,30,Other,198996,Prof-school,15,Married,Exec-managerial,White,Male,0,40,US,>50K
16148,33,Private,364782,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,>50K
16149,47,Private,198996,HS-grad,9,Married,Farming-fishing,White,Male,0,60,US,>50K
16150,52,Private,198996,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
16151,41,Private,364782,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
16152,22,Private,198996,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
16153,44,Private,198996,Bachelors,13,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
16154,43,Private,364782,Bachelors,13,Widowed,Other-service,White,Female,0,20,US,<=50K
16155,42,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,40,Non-US,<=50K
16156,42,Government,198996,Bachelors,13,Divorced,Prof-specialty,White,Male,0,40,US,<=50K
16157,19,Private,364782,Bachelors,13,Divorced,Tech-support,White,Female,0,40,US,<=50K
16158,41,Private,198996,HS-grad,9,Divorced,Handlers-cleaners,White,Male,0,40,US,<=50K
16159,39,Private,293690,Masters,14,Divorced,Farming-fishing,White,Female,0,40,US,>50K
16160,22,Private,198996,Bachelors,13,Married,Adm-clerical,Black,Male,0,40,US,<=50K
16161,34,Private,364782,HS-grad,9,Divorced,Adm-clerical,White,Male,0,40,US,>50K
16162,32,Private,198996,Some-college,10,Married,Craft-repair,White,Male,0,40,US,>50K
16163,39,Other,364782,Some-college,10,Married,Exec-managerial,White,Male,0,50,US,>50K
16164,23,Private,198996,HS-grad,9,Never-married,Sales,White,Male,0,40,US,<=50K
16165,51,Private,293690,Masters,14,Separated,Exec-managerial,Asian-Pac-Islander,Female,0,50,Non-US,<=50K
16166,37,Private,364782,HS-grad,9,Divorced,Tech-support,White,Male,0,40,US,>50K
16167,51,Private,198996,Prof-school,15,Married,Prof-specialty,White,Male,0,40,US,>50K
16168,31,Other,364782,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
16169,44,Private,198996,HS-grad,9,Separated,Craft-repair,White,Male,0,40,Non-US,<=50K
16170,27,Other,198996,<=12th,4,Married,Protective-serv,White,Male,0,40,US,<=50K
16171,35,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
16172,28,Private,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,40,Non-US,<=50K
16173,42,Government,364782,Bachelors,13,Married,Tech-support,White,Male,0,40,US,>50K
16174,40,Private,364782,Some-college,10,Never-married,Tech-support,White,Female,0,40,US,<=50K
16175,49,Other,364782,HS-grad,9,Divorced,Sales,White,Female,0,40,US,<=50K
16176,34,Private,198996,HS-grad,9,Married,Sales,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
16177,17,Private,364782,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,40,US,<=50K
16178,23,Other,364782,Bachelors,13,Never-married,Sales,White,Male,0,40,US,<=50K
16179,22,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
16180,53,Other,198996,HS-grad,16,Married,Prof-specialty,White,Female,0,40,US,<=50K
16181,29,Private,198996,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,<=50K
16182,38,Other,198996,HS-grad,9,Married,?,White,Male,0,45,US,<=50K
16183,39,Private,198996,Some-college,10,Never-married,Machine-op-inspct,White,Male,0,20,Non-US,<=50K
16184,35,Private,198996,Some-college,10,Never-married,Prof-specialty,White,Male,0,50,US,<=50K
16185,38,Private,198996,Prof-school,15,Married,Prof-specialty,White,Male,0,60,US,>50K
16186,42,Private,364782,Some-college,10,Married,Tech-support,White,Male,0,40,US,>50K
16187,43,Government,198996,Masters,14,Married,Prof-specialty,White,Male,0,40,US,>50K
16188,38,Government,364782,Bachelors,13,Married,Adm-clerical,White,Male,0,40,US,<=50K
16189,46,Private,364782,<=12th,6,Married,Other-service,White,Male,0,40,US,<=50K
16190,42,Private,198996,Some-college,10,Married,Sales,White,Male,0,60,US,<=50K
16191,18,Private,364782,<=12th,6,Never-married,Other-service,White,Male,0,15,Non-US,<=50K
16192,29,Private,198996,HS-grad,9,Divorced,Sales,Black,Male,0,40,US,<=50K
16193,41,Private,364782,<=12th,6,Never-married,Handlers-cleaners,White,Male,0,20,US,<=50K
16194,44,Other,364782,<=12th,6,Separated,?,Amer-Indian-Eskimo,Female,0,30,US,<=50K
16195,27,Private,198996,Assoc-acdm,12,Married,Craft-repair,White,Male,0,40,US,<=50K
16196,53,Other,293690,<=12th,5,Divorced,Craft-repair,White,Male,0,40,US,<=50K
16197,40,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,30,US,<=50K
16198,36,Private,198996,Bachelors,13,Married,Transport-moving,White,Male,0,40,Non-US,<=50K
16199,27,Private,198996,<=12th,4,Never-married,Handlers-cleaners,White,Female,0,40,US,<=50K
16200,49,Private,198996,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
16201,35,Private,364782,Bachelors,13,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
16202,28,Private,364782,Bachelors,13,Separated,Prof-specialty,White,Female,0,40,US,<=50K
16203,44,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
16204,49,Other,198996,Some-college,10,Married,Sales,White,Male,0,40,US,<=50K
16205,33,Private,364782,<=12th,6,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
16206,24,Private,198996,Some-college,10,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
16207,39,Private,364782,HS-grad,9,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
16208,51,Other,198996,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,>50K
16209,33,Private,364782,Some-college,10,Separated,Other-service,White,Female,0,30,US,<=50K
16210,55,Private,364782,HS-grad,9,Separated,Other-service,White,Male,0,40,US,<=50K
16211,20,Private,198996,Some-college,10,Married,Craft-repair,White,Male,0,50,US,>50K
16212,22,Other,364782,HS-grad,9,Never-married,Tech-support,White,Male,0,40,US,<=50K
16213,29,Private,364782,<=12th,7,Never-married,Craft-repair,White,Male,0,40,US,<=50K
16214,44,Private,198996,Assoc-voc,11,Married,Prof-specialty,White,Male,0,40,US,<=50K
16215,25,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,Other,Male,0,40,US,<=50K
16216,25,Private,198996,<=12th,2,Separated,Handlers-cleaners,White,Male,0,40,Non-US,<=50K
16217,29,Private,198996,HS-grad,9,Never-married,Craft-repair,Black,Male,0,40,US,<=50K
16218,42,Other,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,45,US,<=50K
16219,32,Private,198996,Bachelors,13,Married,Sales,White,Male,0,60,US,>50K
16220,18,Private,364782,<=12th,7,Never-married,Sales,White,Male,0,20,US,<=50K
16221,26,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
16222,42,Private,364782,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
16223,44,Other,364782,Some-college,10,Never-married,Craft-repair,White,Male,0,40,US,<=50K
16224,26,Government,364782,Masters,14,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
16225,45,Other,364782,<=12th,5,Divorced,Sales,White,Female,0,20,US,<=50K
16226,43,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
16227,22,Private,364782,Some-college,10,Separated,Other-service,White,Female,0,40,US,<=50K
16228,40,Government,364782,Some-college,10,Never-married,Protective-serv,White,Female,0,40,US,<=50K
16229,29,Government,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
16230,18,Private,198996,<=12th,6,Married,Sales,Black,Female,0,35,US,>50K
16231,27,Private,364782,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
16232,38,Private,198996,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,<=50K
16233,47,Other,364782,Some-college,10,Married,Transport-moving,White,Male,0,40,US,<=50K
16234,23,Other,364782,Some-college,10,Never-married,?,White,Female,0,30,US,<=50K
16235,17,Private,198996,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
16236,22,Other,198996,HS-grad,9,Married,Farming-fishing,White,Male,0,70,Non-US,<=50K
16237,26,Private,364782,HS-grad,9,Never-married,Other-service,White,Female,0,35,US,<=50K
16238,44,Private,364782,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
16239,34,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
16240,24,Private,198996,Masters,14,Never-married,Sales,White,Male,0,50,US,<=50K
16241,25,Other,364782,Bachelors,13,Never-married,Prof-specialty,White,Female,0,50,US,<=50K
16242,18,Private,198996,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
16243,41,Private,364782,Some-college,10,Never-married,Adm-clerical,Black,Male,0,35,US,<=50K
16244,41,Private,198996,Bachelors,13,Divorced,Prof-specialty,Other,Female,0,40,US,>50K
16245,24,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
16246,49,Private,364782,Some-college,10,Married,Tech-support,White,Male,0,40,US,>50K
16247,45,Private,364782,Some-college,10,Divorced,Craft-repair,White,Male,0,40,US,>50K
16248,34,Private,198996,<=12th,6,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
16249,18,Private,364782,Some-college,10,Never-married,Other-service,White,Male,0,20,US,<=50K
16250,18,Government,364782,Some-college,10,Divorced,Other-service,White,Female,0,40,US,<=50K
16251,25,Other,364782,Some-college,10,Never-married,?,Black,Female,0,40,US,<=50K
16252,31,Private,198996,HS-grad,9,Divorced,Other-service,White,Male,0,40,Non-US,<=50K
16253,18,Private,198996,HS-grad,9,Never-married,Transport-moving,White,Male,0,40,US,<=50K
16254,49,Private,198996,<=12th,4,Married,Sales,White,Male,0,40,US,<=50K
16255,43,Government,198996,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
16256,18,Private,364782,Some-college,10,Never-married,Sales,White,Male,0,25,US,<=50K
16257,51,Private,83003,Prof-school,15,Divorced,Prof-specialty,White,Male,0,40,Non-US,>50K
16258,35,Private,198996,Bachelors,13,Never-married,Tech-support,White,Male,0,40,US,<=50K
16259,38,Private,198996,Some-college,10,Married,Other-service,White,Male,0,30,US,<=50K
16260,41,Private,364782,Some-college,10,Married,Handlers-cleaners,White,Male,0,55,US,<=50K
16261,43,Other,198996,Masters,14,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
16262,37,Private,198996,Bachelors,13,Married,Prof-specialty,Amer-Indian-Eskimo,Male,0,35,US,>50K
16263,43,Private,198996,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Male,0,25,Non-US,<=50K
16264,18,Private,364782,<=12th,7,Widowed,Other-service,Black,Female,0,20,US,<=50K
16265,23,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,15,US,<=50K
16266,24,Private,198996,<=12th,6,Never-married,Sales,White,Male,0,40,Non-US,<=50K
16267,35,Private,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,50,Non-US,>50K
16268,34,Private,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,40,Non-US,<=50K
16269,28,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
16270,23,Private,364782,Bachelors,13,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
16271,39,Private,364782,Assoc-voc,11,Divorced,Sales,White,Female,0,40,US,>50K
16272,47,Private,364782,Some-college,10,Separated,Sales,White,Female,0,40,US,<=50K
16273,51,Government,364782,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
16274,51,Private,364782,Some-college,10,Married,Protective-serv,White,Male,0,40,US,>50K
16275,22,Other,198996,Bachelors,13,Never-married,Farming-fishing,White,Male,0,45,US,<=50K
16276,40,Private,364782,Assoc-voc,11,Married,Adm-clerical,White,Male,0,40,US,>50K
16277,33,Government,364782,Masters,14,Married,Protective-serv,White,Male,0,40,US,>50K
16278,25,Private,364782,HS-grad,9,Never-married,Tech-support,White,Female,0,40,US,<=50K
16279,59,Private,198996,<=12th,4,Married,Craft-repair,White,Male,0,40,US,<=50K
16280,48,Government,364782,Some-college,10,Married,Sales,White,Male,0,60,US,>50K
16281,40,Government,198996,Masters,14,Married,Prof-specialty,White,Female,0,50,US,>50K
16282,48,Other,198996,Some-college,10,Married,Prof-specialty,White,Male,0,50,US,>50K
16283,42,Other,364782,Assoc-voc,11,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
16284,51,Private,198996,Some-college,10,Married,Exec-managerial,White,Male,0,50,US,>50K
16285,29,Other,364782,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,<=50K
16286,44,Private,364782,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
16287,31,Private,364782,HS-grad,9,Divorced,Exec-managerial,White,Male,0,60,US,<=50K
16288,34,Other,198996,Prof-school,15,Married,Prof-specialty,White,Male,0,40,US,>50K
16289,41,Government,198996,HS-grad,9,Divorced,Adm-clerical,Other,Male,0,40,Non-US,<=50K
16290,23,Other,198996,HS-grad,9,Never-married,Farming-fishing,White,Male,0,30,US,<=50K
16291,44,Private,198996,HS-grad,9,Never-married,Farming-fishing,White,Male,0,30,US,<=50K
16292,18,Private,198996,Bachelors,13,Separated,Prof-specialty,White,Female,0,40,US,<=50K
16293,25,Private,364782,Some-college,10,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
16294,25,Private,364782,<=12th,8,Widowed,Other-service,White,Female,0,40,US,<=50K
16295,28,Private,364782,<=12th,5,Widowed,Machine-op-inspct,White,Female,0,20,US,<=50K
16296,51,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,50,US,<=50K
16297,40,Private,293690,<=12th,5,Married,Machine-op-inspct,Other,Female,0,40,Non-US,<=50K
16298,38,Other,198996,HS-grad,9,Married,Farming-fishing,White,Male,0,45,US,<=50K
16299,43,Private,198996,Bachelors,13,Married,Prof-specialty,Amer-Indian-Eskimo,Male,0,40,US,>50K
16300,20,Private,364782,Assoc-acdm,12,Never-married,Exec-managerial,White,Female,0,50,US,<=50K
16301,34,Private,198996,Some-college,10,Married,Prof-specialty,White,Male,0,60,US,>50K
16302,22,Private,198996,Some-college,10,Married,Craft-repair,White,Male,0,50,US,>50K
16303,36,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,30,US,<=50K
16304,43,Other,364782,HS-grad,9,Married,Tech-support,White,Male,0,40,US,<=50K
16305,36,Private,198996,Bachelors,13,Never-married,Handlers-cleaners,White,Male,0,45,US,<=50K
16306,27,Private,364782,Assoc-acdm,12,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
16307,54,Private,198996,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
16308,35,Private,198996,HS-grad,9,Married,Exec-managerial,Asian-Pac-Islander,Male,0,35,US,>50K
16309,22,Private,198996,HS-grad,9,Married,Protective-serv,Asian-Pac-Islander,Male,0,40,Non-US,>50K
16310,18,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,40,US,<=50K
16311,46,Private,364782,Some-college,10,Married,Adm-clerical,Asian-Pac-Islander,Female,0,40,Non-US,>50K
16312,26,Private,364782,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,Non-US,<=50K
16313,21,Private,198996,HS-grad,9,Never-married,Transport-moving,White,Male,0,40,US,<=50K
16314,49,Private,364782,Some-college,10,Divorced,Sales,White,Female,0,40,US,<=50K
16315,22,Private,198996,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
16316,35,Private,198996,Bachelors,13,Never-married,Tech-support,White,Male,0,40,US,<=50K
16317,35,Private,364782,<=12th,5,Divorced,Machine-op-inspct,White,Female,0,20,Non-US,<=50K
16318,39,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
16319,51,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
16320,18,Private,198996,<=12th,7,Never-married,Farming-fishing,White,Male,0,15,US,<=50K
16321,45,Private,364782,Some-college,10,Never-married,Adm-clerical,Black,Female,0,40,US,<=50K
16322,43,Government,364782,Assoc-acdm,12,Divorced,Adm-clerical,White,Male,0,40,US,>50K
16323,18,Private,364782,<=12th,7,Never-married,Machine-op-inspct,White,Female,0,20,US,<=50K
16324,18,Private,364782,Some-college,10,Separated,Other-service,Black,Male,0,30,US,<=50K
16325,35,Other,198996,Prof-school,15,Married,Prof-specialty,White,Male,0,50,US,>50K
16326,42,Government,364782,Some-college,10,Married,Adm-clerical,White,Female,0,40,US,>50K
16327,28,Private,364782,HS-grad,9,Separated,Craft-repair,White,Male,0,40,US,<=50K
16328,21,Private,198996,Some-college,10,Married,Transport-moving,White,Male,0,40,US,<=50K
16329,22,Private,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,50,US,>50K
16330,29,Private,364782,Bachelors,13,Divorced,Exec-managerial,White,Male,0,40,US,>50K
16331,32,Private,198996,HS-grad,9,Married,Transport-moving,White,Male,0,45,US,<=50K
16332,44,Other,198996,HS-grad,9,Married,Prof-specialty,White,Male,0,40,US,>50K
16333,18,Other,198996,<=12th,4,Never-married,?,White,Female,0,30,US,<=50K
16334,29,Private,198996,HS-grad,9,Married,Sales,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
16335,28,Other,198996,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
16336,40,Private,364782,<=12th,5,Married,Other-service,Amer-Indian-Eskimo,Male,0,60,US,<=50K
16337,42,Other,364782,HS-grad,9,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
16338,35,Government,198996,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Male,0,50,US,>50K
16339,35,Private,198996,Assoc-voc,11,Married,Prof-specialty,White,Female,0,40,US,<=50K
16340,38,Private,198996,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
16341,39,Other,364782,Some-college,10,Divorced,Transport-moving,White,Male,0,40,US,<=50K
16342,38,Private,364782,HS-grad,9,Married,Adm-clerical,Asian-Pac-Islander,Female,0,35,Non-US,<=50K
16343,41,Private,364782,Bachelors,13,Separated,Handlers-cleaners,White,Male,0,40,Non-US,<=50K
16344,27,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,45,US,<=50K
16345,31,Other,364782,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,>50K
16346,18,Other,364782,<=12th,7,Never-married,Sales,White,Male,0,20,US,<=50K
16347,42,Private,364782,Some-college,10,Married,Tech-support,White,Male,0,40,US,>50K
16348,39,Private,364782,Some-college,10,Separated,Adm-clerical,White,Female,0,50,US,>50K
16349,33,Private,198996,<=12th,2,Married,Handlers-cleaners,White,Male,0,40,Non-US,<=50K
16350,32,Private,198996,Some-college,10,Married,Machine-op-inspct,White,Male,0,20,US,<=50K
16351,35,Other,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,50,US,>50K
16352,35,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
16353,17,Other,364782,HS-grad,9,Never-married,Sales,White,Male,0,40,US,<=50K
16354,49,Private,364782,Bachelors,13,Never-married,Other-service,White,Female,0,50,US,<=50K
16355,23,Other,198996,Bachelors,13,Married,Sales,White,Male,0,45,US,<=50K
16356,44,Other,364782,HS-grad,9,Never-married,Farming-fishing,White,Male,0,30,US,<=50K
16357,20,Private,198996,Some-college,10,Married,Sales,White,Male,0,25,US,>50K
16358,42,Private,364782,HS-grad,9,Married,Tech-support,White,Male,0,40,US,>50K
16359,47,Other,364782,Bachelors,13,Widowed,Adm-clerical,Black,Female,0,45,US,<=50K
16360,22,Private,364782,Bachelors,13,Never-married,Adm-clerical,White,Female,0,40,Non-US,<=50K
16361,17,Government,364782,Bachelors,13,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
16362,35,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
16363,42,Private,364782,HS-grad,9,Divorced,Exec-managerial,White,Male,0,40,US,<=50K
16364,25,Private,364782,Prof-school,15,Married,Exec-managerial,Black,Male,0,60,US,>50K
16365,33,Other,198996,HS-grad,9,Married,Adm-clerical,White,Male,0,40,US,<=50K
16366,40,Private,198996,Some-college,10,Married,Sales,White,Male,0,60,Non-US,>50K
16367,17,Private,198996,HS-grad,9,Married,Transport-moving,White,Male,0,40,Non-US,<=50K
16368,46,Private,198996,Bachelors,13,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
16369,40,Private,364782,HS-grad,9,Married,Sales,White,Female,0,30,US,<=50K
16370,45,Private,364782,<=12th,7,Divorced,Sales,Black,Female,0,20,US,<=50K
16371,38,Private,198996,Some-college,10,Married,Adm-clerical,Asian-Pac-Islander,Male,0,40,Non-US,>50K
16372,21,Private,364782,Assoc-acdm,12,Never-married,Sales,White,Female,0,40,US,<=50K
16373,25,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,20,US,<=50K
16374,29,Private,198996,Assoc-voc,11,Never-married,Craft-repair,White,Male,0,40,US,<=50K
16375,31,Other,364782,Some-college,10,Married,Adm-clerical,White,Male,0,40,Non-US,>50K
16376,27,Other,198996,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
16377,37,Other,198996,Bachelors,13,Married,Sales,Asian-Pac-Islander,Male,0,40,Non-US,>50K
16378,46,Private,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,40,US,>50K
16379,43,Private,364782,Bachelors,14,Married,Tech-support,White,Male,0,40,US,>50K
16380,29,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
