,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
14241,40,Other,45093,HS-grad,9,Divorced,Craft-repair,White,Male,0,45,Non-US,<=50K
15292,22,Other,283510,HS-grad,9,Never-married,?,Black,Male,0,45,US,<=50K
935,37,Private,176900,HS-grad,9,Married,Craft-repair,White,Male,0,99,US,>50K
8123,23,Private,199908,<=12th,7,Married,Transport-moving,White,Male,0,50,US,<=50K
20259,51,Government,193720,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
3683,48,Private,62605,HS-grad,9,Divorced,Adm-clerical,White,Female,0,35,US,<=50K
2837,69,Other,69306,Some-college,10,Married,Other-service,White,Female,0,15,US,<=50K
27543,30,Private,257849,<=12th,4,Married,Craft-repair,White,Male,0,48,US,<=50K
25103,39,Government,357962,Assoc-acdm,12,Never-married,Transport-moving,White,Male,0,48,US,<=50K
31948,25,Private,130513,Assoc-acdm,12,Never-married,Sales,White,Female,0,40,Non-US,<=50K
22406,31,Private,169002,HS-grad,9,Married,Handlers-cleaners,White,Male,0,55,US,<=50K
16736,45,Government,189890,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
24755,26,Private,476558,<=12th,4,Never-married,Craft-repair,White,Male,0,40,Non-US,<=50K
30227,52,Private,111700,Some-college,10,Divorced,Sales,White,Female,0,20,US,>50K
26275,53,Private,278114,<=12th,4,Married,Exec-managerial,White,Male,0,40,US,>50K
12868,46,Government,55237,Some-college,10,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
18979,44,Private,86298,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
2865,30,Private,103435,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
18673,33,Private,217460,Assoc-acdm,12,Married,Prof-specialty,White,Male,0,40,US,>50K
5025,57,Other,282913,HS-grad,9,Married,Sales,White,Male,0,40,Non-US,<=50K
7992,40,Private,144067,Assoc-voc,11,Married,Craft-repair,White,Male,0,40,US,<=50K
18881,43,Private,249771,HS-grad,9,Married,Transport-moving,Asian-Pac-Islander,Male,0,99,US,<=50K
1992,47,Private,363418,Some-college,10,Never-married,Sales,White,Male,0,70,US,>50K
29955,35,Private,24106,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
2421,68,Private,166149,HS-grad,9,Widowed,Adm-clerical,White,Female,0,30,US,<=50K
8915,41,Private,216116,HS-grad,9,Separated,Adm-clerical,Black,Female,0,40,Non-US,<=50K
18665,36,Private,58343,Bachelors,13,Married,Tech-support,White,Male,3103,42,US,>50K
25953,46,Private,31432,HS-grad,9,Married,Adm-clerical,White,Female,3103,52,US,>50K
8554,43,Government,32016,Masters,14,Married,Prof-specialty,White,Male,0,40,US,>50K
8993,39,Private,67136,Assoc-voc,11,Separated,Adm-clerical,Asian-Pac-Islander,Male,0,40,US,<=50K
4947,49,Private,164799,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,>50K
10993,23,Private,117583,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
18349,24,Private,450695,Some-college,10,Never-married,Sales,White,Male,0,35,US,<=50K
31026,29,Private,35032,Some-college,10,Married,Handlers-cleaners,White,Male,0,60,US,<=50K
28621,34,Private,118551,Bachelors,13,Never-married,Other-service,White,Female,0,35,US,<=50K
26011,28,Private,109001,Masters,14,Married,Prof-specialty,White,Male,0,38,US,>50K
22203,18,Government,152182,<=12th,6,Never-married,Protective-serv,White,Female,0,6,US,<=50K
12925,22,Private,136824,<=12th,7,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
16521,44,Private,107584,Masters,14,Married,Adm-clerical,White,Male,3908,50,US,<=50K
23096,21,Private,109667,Some-college,10,Never-married,Other-service,White,Male,0,40,US,<=50K
25392,57,Government,199546,Masters,14,Divorced,Other-service,Black,Female,0,40,US,<=50K
21592,41,Private,98061,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,<=50K
19906,28,Private,328518,Bachelors,13,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
17976,26,Private,37202,Bachelors,13,Never-married,Prof-specialty,White,Female,0,45,US,<=50K
21684,32,Government,178109,HS-grad,9,Married,Protective-serv,White,Male,0,43,US,<=50K
25516,54,Private,447555,<=12th,6,Married,Transport-moving,Black,Male,0,40,US,<=50K
15835,29,Private,150861,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
32351,60,Private,36077,<=12th,4,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
10261,50,Other,307392,Masters,14,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
21580,17,Private,205726,<=12th,7,Never-married,Sales,White,Female,0,15,US,<=50K
7548,37,Private,433491,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
30932,42,Government,569930,Bachelors,13,Married,Adm-clerical,White,Male,0,45,US,>50K
19861,77,Other,84979,Doctorate,16,Married,Farming-fishing,White,Male,20051,40,US,>50K
14977,36,Private,225399,HS-grad,9,Married,Craft-repair,White,Male,7298,40,US,>50K
2254,63,Other,215833,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,>50K
31646,34,Private,264651,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,>50K
24249,31,Private,19491,Some-college,10,Never-married,Craft-repair,White,Male,0,40,US,<=50K
10464,31,Private,118551,<=12th,5,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
5009,76,Private,199949,<=12th,5,Married,Protective-serv,White,Male,0,13,US,<=50K
5874,59,Private,108496,Some-college,10,Divorced,Craft-repair,White,Male,2907,40,US,<=50K
16598,18,Private,127273,<=12th,7,Never-married,Other-service,White,Male,0,20,US,<=50K
19122,42,Government,178470,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
25550,40,Private,133974,Some-college,10,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
25878,45,Other,246891,Masters,14,Divorced,Craft-repair,White,Male,0,40,US,<=50K
28702,42,Government,172307,HS-grad,9,Married,Adm-clerical,White,Male,0,48,US,>50K
30821,41,Private,192779,<=12th,4,Married,Other-service,White,Male,0,40,Non-US,<=50K
865,24,Private,309055,Some-college,10,Never-married,Sales,White,Female,0,15,US,<=50K
9652,44,Private,120057,Assoc-acdm,12,Married,Exec-managerial,White,Male,4386,45,US,>50K
14976,37,Private,167777,HS-grad,9,Married,Transport-moving,White,Male,0,52,US,<=50K
18734,23,Private,300275,HS-grad,9,Never-married,Sales,White,Male,0,48,US,<=50K
9519,31,Private,454508,<=12th,7,Never-married,Craft-repair,White,Male,0,40,US,<=50K
3945,38,Private,29702,Bachelors,13,Married,Exec-managerial,White,Male,0,45,US,>50K
22676,49,Private,403112,HS-grad,9,Divorced,Other-service,Black,Female,0,32,US,<=50K
7110,34,Government,177675,Some-college,10,Never-married,Protective-serv,White,Male,0,50,US,>50K
25167,19,Private,163015,Some-college,10,Never-married,Sales,White,Female,0,20,US,<=50K
32048,21,Private,213015,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,2176,40,US,<=50K
22604,29,Government,179681,HS-grad,9,Never-married,Transport-moving,White,Female,0,37,US,<=50K
28306,41,Private,131591,HS-grad,9,Married,Adm-clerical,Black,Male,0,45,US,<=50K
7436,21,Private,246207,Some-college,10,Never-married,Adm-clerical,Black,Female,0,20,US,<=50K
19786,47,Other,83046,Bachelors,13,Married,?,White,Male,0,18,US,<=50K
2340,27,Other,253873,Some-college,10,Divorced,?,White,Female,0,25,US,<=50K
24200,32,Private,553405,Bachelors,13,Married,Sales,White,Male,99999,50,US,>50K
3952,30,Private,173005,Some-college,10,Married,Tech-support,White,Male,0,50,US,>50K
3514,39,Private,75995,HS-grad,9,Divorced,Exec-managerial,White,Female,0,45,US,<=50K
9279,31,Private,110554,HS-grad,9,Married,Machine-op-inspct,White,Female,4386,40,US,>50K
20130,36,Government,127772,Bachelors,13,Divorced,Prof-specialty,White,Male,0,40,US,<=50K
5125,20,Private,216972,HS-grad,9,Never-married,Sales,White,Male,0,30,US,<=50K
29720,30,Private,195488,HS-grad,9,Never-married,Priv-house-serv,White,Female,0,40,Non-US,<=50K
10141,24,Private,329408,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
25568,73,Other,177773,HS-grad,9,Married,?,White,Male,0,15,US,<=50K
9016,56,Private,132026,Bachelors,13,Married,Sales,Black,Male,7688,45,US,>50K
23839,36,Private,225516,Assoc-acdm,12,Never-married,Sales,Black,Male,10520,43,US,>50K
9668,31,Private,382368,<=12th,7,Married,Craft-repair,White,Male,0,40,US,<=50K
3789,33,Private,171216,Bachelors,13,Married,Exec-managerial,White,Male,0,50,US,>50K
1106,31,Private,51259,Bachelors,13,Never-married,Prof-specialty,White,Male,0,47,US,<=50K
910,27,Private,93235,HS-grad,9,Never-married,Sales,White,Male,0,30,US,<=50K
21234,68,Private,225612,Bachelors,13,Widowed,Sales,White,Male,0,35,US,>50K
743,26,Private,112847,Assoc-voc,11,Never-married,Tech-support,White,Male,0,40,US,<=50K
31395,55,Private,171015,Some-college,10,Never-married,Adm-clerical,White,Female,0,36,US,<=50K
68,49,Other,191681,Some-college,10,Married,Exec-managerial,White,Male,0,50,US,>50K
18983,24,Private,36058,Bachelors,13,Never-married,Sales,White,Male,0,50,US,<=50K
19983,55,Government,115457,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
27876,43,Other,99220,Bachelors,13,Married,Sales,White,Male,0,40,US,>50K
11094,47,Private,193061,Some-college,10,Divorced,Exec-managerial,White,Male,0,60,US,<=50K
18559,48,Private,178686,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
21796,40,Other,243636,Bachelors,13,Married,Sales,White,Male,0,50,US,>50K
10923,30,Private,213722,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
17728,35,Private,287701,Assoc-acdm,12,Divorced,Craft-repair,White,Male,0,45,US,>50K
12526,46,Other,30219,Some-college,10,Married,Exec-managerial,White,Male,7688,38,US,>50K
14485,33,Government,269604,<=12th,3,Never-married,Other-service,Other,Female,0,40,Non-US,<=50K
31918,26,Private,154571,Some-college,10,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0,45,US,>50K
6572,64,Private,183513,HS-grad,9,Never-married,Adm-clerical,White,Female,0,25,US,<=50K
32276,29,Government,169544,Some-college,10,Never-married,Protective-serv,White,Male,0,48,US,<=50K
1014,38,Private,173208,Masters,14,Married,Prof-specialty,White,Male,0,25,US,<=50K
29461,44,Private,277488,Some-college,10,Married,Machine-op-inspct,White,Male,3103,40,US,>50K
7109,34,Private,175878,HS-grad,9,Married,Sales,White,Female,0,40,US,<=50K
19851,21,Private,136975,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
26562,50,Other,297551,HS-grad,9,Married,Prof-specialty,White,Male,0,52,US,<=50K
492,35,Private,32220,Assoc-acdm,12,Never-married,Exec-managerial,White,Female,0,60,US,<=50K
17097,30,Private,263150,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,20,US,<=50K
14383,50,Private,133963,Bachelors,13,Divorced,Sales,White,Female,0,50,US,<=50K
7903,22,Private,122272,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
13273,33,Other,175502,Bachelors,13,Married,Prof-specialty,White,Male,0,60,US,<=50K
15346,25,Private,199472,Assoc-voc,11,Never-married,Adm-clerical,White,Female,0,38,US,<=50K
20040,26,Private,258768,Some-college,10,Never-married,Transport-moving,Black,Male,2174,75,US,<=50K
3721,38,Private,112561,Bachelors,13,Married,Exec-managerial,White,Male,0,55,US,>50K
22664,19,Private,331433,HS-grad,9,Never-married,Protective-serv,White,Male,0,32,US,<=50K
25943,19,Private,277695,<=12th,1,Never-married,Farming-fishing,White,Male,0,36,Non-US,<=50K
30454,36,Private,255454,HS-grad,9,Never-married,Craft-repair,Black,Male,0,30,US,<=50K
28072,46,Government,175428,Masters,14,Married,Prof-specialty,White,Male,0,40,US,>50K
13451,40,Other,86912,Doctorate,16,Married,Prof-specialty,White,Male,0,50,US,>50K
18481,44,Private,224658,HS-grad,9,Married,Craft-repair,White,Male,0,45,US,>50K
14713,67,Government,342175,Masters,14,Divorced,Adm-clerical,White,Female,2009,40,US,<=50K
699,19,Private,475028,HS-grad,9,Never-married,Sales,White,Female,0,20,US,<=50K
9326,31,Government,295589,Some-college,10,Never-married,Adm-clerical,Black,Male,0,40,US,<=50K
21989,37,Private,112660,<=12th,5,Divorced,Craft-repair,White,Male,0,35,US,<=50K
2848,36,Private,246449,Some-college,10,Married,Exec-managerial,White,Male,0,60,US,>50K
28956,35,Private,101509,Some-college,10,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
3104,28,Private,206351,Some-college,10,Married,Sales,White,Male,0,40,US,<=50K
16124,51,Private,194097,HS-grad,9,Married,Protective-serv,White,Male,0,40,US,<=50K
22958,18,Other,230373,<=12th,7,Never-married,Other-service,White,Female,594,4,US,<=50K
20661,58,Other,89922,Assoc-voc,11,Married,Exec-managerial,White,Male,15024,40,US,>50K
748,29,Private,267034,<=12th,7,Never-married,Craft-repair,Black,Male,0,40,Non-US,<=50K
16913,50,Private,200960,Some-college,10,Married,Sales,White,Male,0,50,US,<=50K
9000,58,Other,266707,<=12th,2,Married,Transport-moving,White,Male,0,18,US,<=50K
24725,19,Private,183589,Some-college,10,Never-married,Transport-moving,White,Male,0,25,US,<=50K
2993,29,Private,100405,<=12th,6,Married,Farming-fishing,Amer-Indian-Eskimo,Female,0,40,US,<=50K
17373,28,Private,232653,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,<=50K
12302,37,Other,174308,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
30035,27,Private,401508,HS-grad,9,Never-married,Other-service,Black,Female,0,40,US,<=50K
14801,56,Private,197114,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,28,US,<=50K
17987,56,Private,133025,HS-grad,9,Married,Transport-moving,White,Male,0,50,US,<=50K
11270,25,Private,121102,Assoc-acdm,12,Never-married,Tech-support,White,Female,0,30,US,<=50K
7027,64,Other,143716,Masters,14,Married,?,White,Male,0,2,US,<=50K
18130,40,Private,29927,HS-grad,9,Divorced,Adm-clerical,White,Female,0,45,Non-US,<=50K
27514,34,Private,346034,Bachelors,13,Never-married,Other-service,White,Male,0,40,Non-US,<=50K
30421,24,Private,437666,HS-grad,9,Married,Craft-repair,White,Male,2885,50,US,<=50K
27359,38,Private,197113,Some-college,10,Divorced,Adm-clerical,Black,Female,0,20,US,<=50K
20319,50,Private,38310,<=12th,4,Divorced,Other-service,White,Female,0,40,US,<=50K
2034,27,Private,335764,<=12th,7,Married,Sales,Black,Male,0,35,US,<=50K
1660,49,Government,107231,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
17056,56,Other,51662,<=12th,7,Married,Other-service,White,Female,0,40,US,<=50K
29868,24,Private,229826,HS-grad,9,Never-married,Sales,White,Male,0,30,US,<=50K
19432,24,Private,235722,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
9620,49,Private,353824,Some-college,10,Divorced,Prof-specialty,White,Male,0,45,US,>50K
17268,36,Private,179666,<=12th,8,Married,Craft-repair,Other,Male,0,40,US,<=50K
7702,69,Other,34339,HS-grad,9,Married,Protective-serv,White,Male,0,40,US,<=50K
3507,25,Government,112835,Masters,14,Never-married,Protective-serv,White,Male,0,40,US,<=50K
452,60,Private,245062,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
32539,71,Other,287372,Doctorate,16,Married,?,White,Male,0,10,US,>50K
6367,25,Private,137951,HS-grad,9,Never-married,Adm-clerical,White,Female,0,30,US,<=50K
22102,33,Other,290614,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
4616,36,Private,130926,Bachelors,13,Divorced,Adm-clerical,White,Female,3674,40,US,<=50K
27433,29,Private,187188,Masters,14,Never-married,Exec-managerial,Asian-Pac-Islander,Male,0,60,US,<=50K
18416,24,Private,32921,Some-college,10,Never-married,Farming-fishing,White,Male,0,50,US,<=50K
17030,20,Other,117789,Some-college,10,Never-married,?,White,Female,0,40,US,<=50K
539,34,Other,190027,HS-grad,9,Never-married,?,Black,Female,0,40,US,<=50K
11283,39,Other,241153,Masters,14,Married,Exec-managerial,White,Male,0,50,US,<=50K
22589,45,Government,192684,Some-college,10,Divorced,Adm-clerical,Black,Female,0,38,US,<=50K
30158,29,Other,208406,HS-grad,9,Never-married,?,White,Male,0,35,US,<=50K
30845,46,Private,133616,Some-college,10,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
19508,29,Private,118337,HS-grad,9,Married,Transport-moving,White,Male,0,60,US,<=50K
9720,47,Government,247676,Masters,14,Divorced,Prof-specialty,White,Female,5455,45,US,<=50K
24860,23,Private,447488,<=12th,5,Never-married,Machine-op-inspct,White,Male,0,35,Non-US,<=50K
26711,26,Private,106548,HS-grad,9,Married,Craft-repair,White,Male,0,50,US,<=50K
10771,46,Other,198660,Bachelors,13,Married,Sales,White,Male,99999,72,US,>50K
15690,57,Private,157974,HS-grad,9,Never-married,Other-service,Black,Male,0,48,US,<=50K
9344,34,Government,198265,Bachelors,13,Married,Protective-serv,White,Male,0,60,US,<=50K
25886,62,Other,162249,HS-grad,9,Married,Transport-moving,White,Male,0,30,US,<=50K
4896,20,Private,194630,HS-grad,9,Never-married,Sales,White,Male,0,40,US,<=50K
5324,40,Private,272240,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,40,US,<=50K
21829,25,Other,156848,Some-college,10,Never-married,?,White,Male,0,40,US,<=50K
13346,36,Other,129150,HS-grad,9,Married,Farming-fishing,White,Male,0,50,US,>50K
19602,51,Private,102904,HS-grad,9,Divorced,Sales,White,Female,0,43,US,<=50K
3024,24,Private,85088,HS-grad,9,Never-married,Sales,White,Female,0,32,US,<=50K
25047,47,Private,104068,HS-grad,9,Divorced,Prof-specialty,Amer-Indian-Eskimo,Female,0,40,US,<=50K
12345,60,Private,291904,<=12th,6,Divorced,Other-service,Black,Female,0,40,US,<=50K
12229,23,Private,196674,Some-college,10,Separated,Craft-repair,White,Male,0,40,US,<=50K
28189,38,Private,114059,Some-college,10,Married,Sales,White,Male,0,60,US,<=50K
15875,59,Private,113959,HS-grad,9,Married,Adm-clerical,White,Male,0,45,US,>50K
27749,19,Private,163578,Some-college,10,Never-married,Sales,White,Male,0,30,US,<=50K
22096,36,Private,123151,<=12th,7,Married,Craft-repair,White,Male,0,60,US,<=50K
32310,21,Other,205939,Some-college,10,Never-married,?,White,Male,0,40,US,<=50K
29151,24,Other,215797,Bachelors,13,Never-married,Tech-support,White,Female,0,40,US,<=50K
23324,39,Private,103925,Bachelors,13,Married,Prof-specialty,White,Female,7688,32,US,>50K
15645,33,Private,172498,Some-college,10,Divorced,Handlers-cleaners,White,Male,0,40,US,<=50K
16931,27,Private,133696,Some-college,10,Married,Prof-specialty,White,Male,0,88,US,<=50K
17051,61,Other,139391,Some-college,10,Married,Sales,White,Male,0,35,US,>50K
15839,25,Private,120238,<=12th,7,Married,Transport-moving,White,Male,5178,40,Non-US,>50K
17467,50,Government,139296,<=12th,7,Never-married,Craft-repair,White,Male,0,40,US,<=50K
10822,25,Other,182750,Bachelors,13,Never-married,Sales,White,Male,0,45,US,>50K
21567,39,Government,164156,Assoc-acdm,12,Divorced,Other-service,White,Female,0,55,US,<=50K
13806,38,Private,187847,Assoc-voc,11,Married,Exec-managerial,White,Male,0,50,US,>50K
30637,32,Private,218322,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
16088,54,Private,150999,Some-college,10,Divorced,Machine-op-inspct,White,Male,0,60,US,<=50K
28143,68,Other,257269,Bachelors,13,Married,?,White,Male,0,35,US,>50K
29893,20,Private,155775,HS-grad,9,Never-married,Craft-repair,White,Male,0,30,US,<=50K
8180,58,Private,94741,<=12th,8,Married,Other-service,White,Female,0,24,US,<=50K
29189,40,Private,56072,Masters,14,Divorced,Prof-specialty,White,Male,0,20,US,<=50K
13975,40,Private,160369,Masters,14,Married,Exec-managerial,White,Male,0,45,US,>50K
5521,44,Private,193494,Some-college,10,Married,Transport-moving,White,Male,0,72,US,>50K
14256,20,Private,132320,Some-college,10,Separated,Craft-repair,White,Male,0,40,US,<=50K
1056,30,Other,106742,<=12th,8,Married,Transport-moving,White,Male,0,75,US,<=50K
15989,24,Private,109869,Some-college,10,Never-married,Other-service,White,Male,0,40,US,<=50K
29585,46,Other,178686,Bachelors,13,Married,Prof-specialty,White,Male,0,38,US,>50K
5600,44,Private,376072,HS-grad,9,Married,Tech-support,White,Male,0,45,US,>50K
7906,39,Other,283338,Bachelors,13,Married,Exec-managerial,White,Male,7298,40,US,>50K
27449,54,Other,52634,Some-college,10,Married,Sales,White,Male,0,40,US,<=50K
78,18,Private,309634,<=12th,7,Never-married,Other-service,White,Female,0,22,US,<=50K
6397,38,Private,176101,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,<=50K
15646,30,Private,131588,HS-grad,9,Never-married,Craft-repair,Black,Female,0,45,US,<=50K
14595,42,Private,112956,HS-grad,9,Never-married,Transport-moving,White,Male,0,40,US,<=50K
22345,68,Private,45508,<=12th,3,Married,Sales,White,Male,0,22,US,<=50K
3146,32,Other,199244,<=12th,6,Divorced,?,White,Female,0,40,US,<=50K
13366,54,Private,167770,HS-grad,9,Married,Exec-managerial,White,Male,0,55,US,>50K
21906,23,Other,409230,<=12th,2,Married,Sales,White,Male,0,40,US,<=50K
25620,42,Government,186909,Assoc-acdm,12,Married,Exec-managerial,White,Female,0,45,US,>50K
18796,68,Private,144056,HS-grad,9,Married,Adm-clerical,White,Male,3818,40,US,<=50K
30203,45,Private,25649,Some-college,10,Married,Transport-moving,White,Male,7298,50,US,>50K
12745,39,Private,306646,Some-college,10,Married,Sales,White,Male,3103,50,US,>50K
7701,57,Private,245193,Masters,14,Married,Exec-managerial,White,Male,0,60,US,>50K
17404,38,Other,122493,<=12th,6,Married,Sales,White,Male,0,40,US,>50K
16702,49,Private,281647,Masters,14,Married,Exec-managerial,White,Male,0,45,US,>50K
15308,23,Private,126945,Some-college,10,Never-married,Prof-specialty,White,Male,0,25,US,<=50K
31808,53,Private,470368,Assoc-acdm,12,Divorced,Adm-clerical,White,Female,0,48,US,<=50K
22247,67,Government,191800,Bachelors,13,Divorced,Adm-clerical,Black,Female,6360,35,US,<=50K
31415,39,Government,314822,Some-college,10,Married,Adm-clerical,Black,Male,0,40,US,<=50K
26795,69,Other,107850,Masters,14,Married,Exec-managerial,White,Male,6514,40,US,>50K
5173,37,Private,305379,Bachelors,13,Married,Exec-managerial,White,Male,0,50,US,>50K
679,58,Other,204021,HS-grad,9,Widowed,Exec-managerial,White,Male,0,50,US,<=50K
3477,46,Private,503923,HS-grad,9,Married,Machine-op-inspct,Black,Male,4386,40,US,>50K
25156,40,Other,165108,Bachelors,13,Married,Adm-clerical,White,Male,0,40,Non-US,<=50K
23709,58,Government,200042,Some-college,10,Married,Exec-managerial,White,Male,15024,40,US,>50K
6339,43,Private,253759,Some-college,10,Married,Tech-support,Black,Female,0,40,US,<=50K
3703,21,Other,249271,Some-college,10,Married,?,White,Male,0,40,US,<=50K
23128,64,Government,198728,Some-college,10,Never-married,Transport-moving,White,Male,0,40,US,<=50K
11958,31,Private,173002,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1845,45,Government,273194,HS-grad,9,Never-married,Transport-moving,Black,Male,3325,40,US,<=50K
210,44,Government,160943,HS-grad,9,Married,Transport-moving,Black,Male,0,40,US,<=50K
25414,49,Other,219718,Bachelors,13,Married,Sales,White,Male,15024,40,US,>50K
25250,36,Private,186035,<=12th,7,Married,Craft-repair,White,Male,5178,40,US,>50K
22635,51,Private,110458,Bachelors,13,Separated,Prof-specialty,White,Male,0,40,US,<=50K
28512,26,Private,192022,Bachelors,13,Never-married,Other-service,White,Female,0,40,US,<=50K
12920,41,Private,113491,Some-college,10,Married,Prof-specialty,White,Male,0,40,US,>50K
2587,36,Private,153205,Bachelors,13,Married,Prof-specialty,Asian-Pac-Islander,Male,0,45,Non-US,<=50K
8772,39,Private,114678,HS-grad,9,Divorced,Other-service,Black,Female,5455,40,US,<=50K
11795,22,Private,276133,HS-grad,9,Never-married,Farming-fishing,White,Male,0,50,US,<=50K
9128,18,Other,119422,HS-grad,9,Never-married,Other-service,Asian-Pac-Islander,Female,0,30,Non-US,<=50K
25385,47,Private,298037,Assoc-voc,11,Divorced,Prof-specialty,White,Female,0,44,US,<=50K
14114,33,Private,261511,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
12292,17,Private,169037,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
4462,28,Private,309620,Some-college,10,Married,Sales,Other,Male,0,60,Non-US,<=50K
28706,42,Other,79531,Some-college,10,Married,Exec-managerial,White,Male,0,55,US,>50K
8218,65,Private,149811,HS-grad,9,Divorced,Adm-clerical,White,Female,0,59,Non-US,<=50K
25904,31,Government,178449,Prof-school,15,Married,Prof-specialty,White,Male,0,40,US,>50K
16197,68,Private,121846,<=12th,4,Widowed,Other-service,Amer-Indian-Eskimo,Female,0,20,US,<=50K
19464,48,Private,148995,Masters,14,Married,Prof-specialty,White,Male,0,55,US,>50K
27260,68,Private,191581,Masters,14,Never-married,Prof-specialty,White,Female,3273,40,US,<=50K
10736,30,Private,243190,Prof-school,15,Married,Prof-specialty,Asian-Pac-Islander,Male,0,20,Non-US,>50K
24414,20,Private,290504,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
8460,29,Private,393264,Bachelors,13,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
8795,61,Other,30475,<=12th,4,Married,?,White,Male,0,40,US,>50K
21562,44,Government,191295,Bachelors,13,Married,Exec-managerial,Black,Male,0,48,US,<=50K
6300,77,Other,209507,Some-college,10,Never-married,Craft-repair,White,Male,0,40,US,<=50K
12414,42,Private,318255,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
19519,56,Private,178202,Some-college,10,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
29607,53,Private,130143,HS-grad,9,Married,Machine-op-inspct,White,Male,0,48,US,<=50K
21300,23,Private,27776,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
15434,29,Private,286452,Assoc-acdm,12,Divorced,Sales,White,Female,3418,40,US,<=50K
28237,20,Private,238917,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,32,Non-US,<=50K
22234,37,Private,95855,<=12th,7,Divorced,Handlers-cleaners,White,Female,0,40,US,<=50K
32041,28,Government,332249,HS-grad,9,Separated,Transport-moving,White,Male,0,45,US,<=50K
28632,18,Private,62972,<=12th,7,Never-married,Other-service,White,Male,0,16,US,<=50K
20245,41,Other,214985,HS-grad,9,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
9320,34,Other,123429,HS-grad,9,Married,Sales,White,Male,0,60,US,<=50K
24321,47,Private,176893,HS-grad,9,Divorced,Craft-repair,Black,Male,8614,44,US,>50K
5454,32,Private,128002,Assoc-voc,11,Married,Adm-clerical,White,Female,0,45,US,<=50K
2534,34,Other,111985,HS-grad,9,Married,Craft-repair,White,Male,0,50,US,<=50K
16870,53,Private,288353,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,>50K
28309,24,Private,121023,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
20920,20,Private,34446,HS-grad,9,Never-married,Other-service,White,Female,0,20,US,<=50K
2842,33,Other,79580,Bachelors,13,Married,Adm-clerical,Black,Male,0,40,US,<=50K
30872,46,Private,117310,Assoc-acdm,12,Widowed,Tech-support,White,Female,6497,40,US,<=50K
