age,workclass,fnlwgt,education,educational.num,marital.status,occupation,race,gender,capital.gain,capital.loss,hours.per.week,native.country,income
32,Self-emp-inc,277218,Prof-school,9,Married,Craft-repair,White,Male,38,0,51,US,>50K
55,Self-emp-inc,162503,HS-grad,9,Married,Exec-managerial,White,Male,35,0,40,US,>50K
43,Private,101267,HS-grad,9,Never-married,Exec-managerial,White,Male,1,1,49,US,>50K
37,Self-emp-not-inc,102074,Some-college,10,Married,Craft-repair,White,Male,10,1,40,US,<=50K
28,Private,246498,HS-grad,9,Never-married,Craft-repair,White,Male,3487,0,50,US,<=50K
48,Government,29496,Masters,14,Divorced,Exec-managerial,Black,Female,0,0,40,US,<=50K
51,Private,304350,Assoc-voc,11,Divorced,Exec-managerial,White,Female,18,1,40,US,>50K
25,Private,394218,<=12th,12,Never-married,Other-service,Black,Female,0,0,34,Non-US,<=50K
34,Self-emp-not-inc,155750,HS-grad,9,Married,Craft-repair,Asian-Pac-Islander,Male,16,0,40,US,>50K
18,Private,109965,Some-college,10,Never-married,Adm-clerical,White,Male,7,0,23,US,<=50K
70,Government,256796,HS-grad,9,Married,Adm-clerical,White,Female,0,0,40,US,<=50K
34,Private,45160,Assoc-acdm,12,Never-married,Sales,Black,Female,0,0,36,US,<=50K
42,Private,183172,Bachelors,13,Never-married,Prof-specialty,White,Male,25,0,60,Non-US,>50K
30,Private,232512,<=12th,4,Married,Handlers-cleaners,White,Male,25,0,38,Non-US,<=50K
53,Self-emp-not-inc,327858,HS-grad,9,Married,Transport-moving,Black,Male,0,0,81,US,<=50K
22,Private,338407,HS-grad,9,Never-married,Other-service,White,Female,0,0,30,US,<=50K
40,Private,181189,<=12th,3,Married,Transport-moving,White,Male,0,0,40,Non-US,<=50K
35,Private,129133,Bachelors,13,Never-married,Sales,White,Male,3,0,39,US,<=50K
46,Government,259815,Some-college,10,Divorced,Adm-clerical,White,Male,27,2,45,US,<=50K
43,Government,133945,Assoc-acdm,12,Divorced,Exec-managerial,White,Female,35,0,40,US,<=50K
29,Private,112181,Some-college,10,Never-married,Prof-specialty,White,Female,34,0,17,US,<=50K
41,Self-emp-not-inc,95678,Some-college,10,Widowed,Craft-repair,White,Male,5,0,40,US,<=50K
25,Private,284887,Assoc-acdm,9,Never-married,Machine-op-inspct,White,Female,10,0,40,US,<=50K
47,Private,132000,HS-grad,12,Divorced,Adm-clerical,Black,Female,0,0,40,Non-US,>50K
42,Self-emp-not-inc,418316,Prof-school,15,Married,Exec-managerial,White,Male,19,2,50,US,>50K
76,Private,178023,<=12th,7,Divorced,Farming-fishing,White,Male,9,2,12,US,<=50K
44,Private,266939,<=12th,9,Divorced,Machine-op-inspct,White,Female,17,0,33,US,<=50K
46,Self-emp-not-inc,220541,HS-grad,9,Divorced,Exec-managerial,White,Female,0,1,40,US,<=50K
35,Private,439853,HS-grad,9,Never-married,Handlers-cleaners,White,Male,29,0,58,US,<=50K
24,Private,292027,Bachelors,13,Never-married,Exec-managerial,White,Male,0,1,45,US,<=50K
36,Private,103705,Bachelors,13,Married,Prof-specialty,White,Male,3478,0,45,US,<=50K
43,Self-emp-inc,176803,Masters,14,Married,Exec-managerial,White,Male,26,1,35,US,>50K
51,Private,83421,HS-grad,9,Never-married,Adm-clerical,White,Female,15,1784,37,US,<=50K
44,Private,156854,HS-grad,9,Divorced,Prof-specialty,Black,Female,17,0,40,US,<=50K
58,Private,161452,Some-college,10,Divorced,Adm-clerical,White,Female,33,0,41,Non-US,<=50K
65,Government,45180,Some-college,15,Married,Prof-specialty,White,Male,37,1975,37,US,>50K
62,Self-emp-not-inc,158462,HS-grad,9,Married,Exec-managerial,White,Male,48,1759,78,US,>50K
23,Private,161867,Some-college,10,Divorced,Adm-clerical,White,Female,41,0,40,US,<=50K
48,Private,165506,Some-college,10,Married,Adm-clerical,White,Male,27,0,58,US,<=50K
57,Self-emp-not-inc,146645,<=12th,11,Divorced,Adm-clerical,Black,Male,41,0,40,US,<=50K
19,Private,166247,Some-college,10,Never-married,Other-service,White,Female,25,0,17,US,<=50K
37,Private,217891,<=12th,7,Married,Craft-repair,White,Male,47,1,55,US,<=50K
33,Government,175002,Doctorate,16,Married,Prof-specialty,White,Male,32,2,60,US,>50K
58,Private,154893,HS-grad,9,Divorced,Exec-managerial,White,Male,0,0,40,US,<=50K
30,Private,184300,HS-grad,9,Married,Handlers-cleaners,Black,Male,28,0,50,US,<=50K
49,Private,136556,Assoc-voc,15,Divorced,Exec-managerial,White,Female,5,0,40,US,<=50K
27,Private,165400,HS-grad,13,Never-married,Exec-managerial,White,Male,0,0,40,US,<=50K
24,Private,239257,Bachelors,13,Separated,Craft-repair,Black,Female,42,0,40,US,<=50K
35,Private,111988,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Female,30,0,40,US,<=50K
18,Private,355819,HS-grad,9,Never-married,Handlers-cleaners,White,Male,1,2,21,US,<=50K
52,Government,145541,HS-grad,9,Divorced,Other-service,White,Female,31,1,40,US,<=50K
26,Private,292453,<=12th,7,Never-married,Farming-fishing,Asian-Pac-Islander,Female,0,0,25,Non-US,<=50K
25,Private,94617,<=12th,13,Never-married,Exec-managerial,White,Female,22,0,15,Non-US,<=50K
67,Government,64876,Some-college,10,Divorced,Prof-specialty,Black,Female,6,1,40,US,<=50K
19,Private,181855,Some-college,10,Separated,Prof-specialty,White,Male,0,1829,40,US,<=50K
24,Private,101348,Bachelors,13,Never-married,Handlers-cleaners,White,Male,10,1,40,US,<=50K
60,Private,74049,Bachelors,13,Married,Sales,Asian-Pac-Islander,Male,31,0,40,Non-US,<=50K
43,Private,18068,HS-grad,9,Divorced,Other-service,White,Female,0,1,40,US,<=50K
40,Self-emp-inc,173853,Assoc-voc,10,Never-married,Sales,White,Male,48,0,35,US,<=50K
21,Private,199268,HS-grad,9,Never-married,Handlers-cleaners,White,Male,52,1,40,Non-US,<=50K
58,Private,75527,<=12th,4,Married,Machine-op-inspct,White,Male,48,0,82,Non-US,<=50K
40,Private,34734,HS-grad,9,Divorced,Exec-managerial,White,Female,11,0,34,US,<=50K
18,Private,153918,Some-college,10,Never-married,Handlers-cleaners,White,Female,53,0,40,US,<=50K
55,Self-emp-not-inc,30783,Masters,10,Married,Exec-managerial,White,Male,36,0,60,US,<=50K
43,Government,141535,Some-college,10,Married,Other-service,White,Female,44,1,40,US,<=50K
42,Government,51820,<=12th,11,Married,Craft-repair,White,Male,0,1,40,US,<=50K
25,Private,251241,HS-grad,9,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,29,Non-US,<=50K
56,Private,94385,<=12th,5,Married,Machine-op-inspct,White,Male,24,0,15,US,<=50K
45,Private,153940,Masters,7,Married,Exec-managerial,White,Female,12,0,45,Non-US,>50K
45,Private,205361,Bachelors,13,Divorced,Exec-managerial,White,Female,20,1,40,US,<=50K
43,Private,128320,<=12th,7,Married,Sales,White,Male,38,0,50,US,>50K
26,Private,219354,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Female,47,2088,36,Non-US,<=50K
42,Private,81837,HS-grad,9,Divorced,Tech-support,White,Male,0,0,40,US,<=50K
29,Government,28218,Some-college,10,Divorced,Handlers-cleaners,White,Female,13,0,80,US,<=50K
29,Private,48502,Some-college,10,Married,Machine-op-inspct,White,Male,7595,1,45,US,<=50K
19,Private,150583,Some-college,10,Never-married,Adm-clerical,Black,Female,33,0,15,US,<=50K
58,Government,176888,Some-college,10,Divorced,Adm-clerical,Other,Female,0,0,40,US,<=50K
24,Private,198284,Some-college,10,Never-married,Handlers-cleaners,Black,Male,42,0,40,US,<=50K
43,Government,160246,Masters,14,Married,Exec-managerial,Asian-Pac-Islander,Female,3243,0,40,Non-US,<=50K
54,Government,31011,HS-grad,9,Married,Farming-fishing,White,Male,31,1,40,US,<=50K
32,Private,211141,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,40,US,<=50K
59,Government,314682,HS-grad,9,Married,Sales,White,Male,5,0,50,US,<=50K
38,Self-emp-not-inc,114774,<=12th,7,Married,Handlers-cleaners,White,Male,17,2,40,US,<=50K
53,Private,228357,Assoc-voc,11,Widowed,Exec-managerial,White,Female,25,0,40,US,<=50K
21,Private,250117,HS-grad,9,Never-married,Other-service,White,Male,52,1,40,US,<=50K
57,Private,61046,<=12th,6,Divorced,Transport-moving,White,Male,0,0,40,Non-US,<=50K
68,Government,23018,<=12th,12,Never-married,Adm-clerical,White,Female,10,1,40,US,<=50K
32,Self-emp-not-inc,131347,Some-college,10,Never-married,Adm-clerical,White,Male,36,0,59,US,<=50K
32,Private,238806,HS-grad,9,Never-married,Prof-specialty,White,Male,12,0,36,US,<=50K
44,Self-emp-not-inc,116286,HS-grad,9,Divorced,Craft-repair,Black,Female,0,0,48,US,<=50K
27,Private,164681,HS-grad,9,Married,Handlers-cleaners,White,Male,20,1,40,US,<=50K
30,Private,176752,Bachelors,13,Never-married,Sales,White,Female,42,1,40,US,<=50K
45,Private,53419,<=12th,5,Married,Other-service,White,Male,20,0,40,US,<=50K
52,Government,194396,HS-grad,9,Married,Craft-repair,White,Male,10,2200,99,US,>50K
23,Private,148950,Some-college,10,Never-married,Adm-clerical,Black,Female,66,0,40,US,<=50K
59,Self-emp-inc,142703,<=12th,12,Married,Other-service,White,Male,49,0,68,US,>50K
32,Private,155154,Bachelors,13,Never-married,Prof-specialty,White,Female,0,1,62,US,<=50K
69,Private,149158,Some-college,10,Never-married,Adm-clerical,White,Female,31,0,40,US,<=50K
44,Government,141652,Bachelors,13,Married,Prof-specialty,Asian-Pac-Islander,Female,15,0,35,Non-US,>50K
20,Private,194859,<=12th,6,Married,Craft-repair,White,Male,0,0,40,US,<=50K
58,Private,268555,HS-grad,9,Married,Adm-clerical,White,Female,16,1,40,US,<=50K
23,Private,174479,Bachelors,13,Married,Sales,White,Male,4,0,50,US,>50K
30,Self-emp-not-inc,46563,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,23,US,<=50K
28,Private,37027,HS-grad,9,Married,Other-service,White,Male,10,0,40,US,<=50K
41,Private,200844,Some-college,10,Divorced,Exec-managerial,White,Female,14,0,28,US,<=50K
53,Private,112442,Bachelors,13,Married,Exec-managerial,White,Male,16019,1,40,US,>50K
38,Private,209941,Assoc-acdm,10,Divorced,Sales,White,Male,30,0,25,US,<=50K
54,Government,259802,Bachelors,9,Married,Sales,White,Male,0,0,50,US,>50K
20,Private,45119,<=12th,7,Never-married,Farming-fishing,White,Male,47,0,23,US,<=50K
50,Private,110388,Prof-school,15,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,9,0,40,US,<=50K
36,Private,189827,<=12th,6,Divorced,Machine-op-inspct,White,Female,41,0,40,US,<=50K
31,Government,54353,Bachelors,13,Never-married,Prof-specialty,White,Male,28,0,40,US,>50K
27,Self-emp-inc,26075,HS-grad,9,Never-married,Craft-repair,White,Male,6,0,40,US,<=50K
21,Private,65469,HS-grad,9,Never-married,Adm-clerical,White,Female,18,0,23,US,<=50K
51,Government,174603,Some-college,10,Married,Adm-clerical,White,Female,6,0,40,US,<=50K
54,Private,194679,HS-grad,9,Married,Sales,White,Male,4563,0,62,US,>50K
50,Private,166367,HS-grad,9,Widowed,Exec-managerial,Asian-Pac-Islander,Female,26,0,40,Non-US,<=50K
26,Private,85291,HS-grad,9,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0,1,18,Non-US,<=50K
33,Self-emp-not-inc,69702,<=12th,15,Never-married,Prof-specialty,White,Male,17,0,38,US,<=50K
24,Government,45018,Bachelors,11,Never-married,Prof-specialty,White,Female,0,1,40,US,<=50K
84,Self-emp-not-inc,47695,Masters,14,Married,Prof-specialty,White,Male,47,1,40,US,>50K
32,Private,142414,Bachelors,13,Never-married,Exec-managerial,White,Male,22,0,50,US,>50K
57,Private,32677,HS-grad,11,Divorced,Craft-repair,White,Female,27,2,40,US,<=50K
49,Private,259188,Bachelors,9,Divorced,Other-service,White,Female,32,1,38,Non-US,<=50K
61,Private,204650,HS-grad,9,Divorced,Other-service,White,Female,7,0,37,US,<=50K
26,Government,183494,Bachelors,13,Divorced,Exec-managerial,White,Female,8,0,40,US,<=50K
33,Private,176694,Some-college,10,Divorced,Prof-specialty,White,Female,2,1,40,US,<=50K
44,Private,122996,<=12th,11,Married,Transport-moving,White,Female,17,0,38,Non-US,>50K
65,Private,312696,HS-grad,9,Married,Sales,White,Female,6,1,40,US,<=50K
18,Private,201556,Some-college,10,Never-married,Handlers-cleaners,White,Male,37,1,24,US,<=50K
53,Self-emp-not-inc,187671,Some-college,10,Married,Craft-repair,White,Male,0,0,28,US,<=50K
43,Government,80560,Some-college,10,Never-married,Exec-managerial,White,Female,2,0,23,US,<=50K
41,Private,135857,Bachelors,13,Married,Exec-managerial,White,Female,22,0,40,US,<=50K
20,Private,163334,<=12th,4,Never-married,Handlers-cleaners,White,Female,0,0,21,Non-US,<=50K
25,Private,108070,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
35,Private,183339,Bachelors,13,Married,Exec-managerial,White,Male,33,0,59,US,>50K
49,Private,234084,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,0,40,US,<=50K
56,Private,40497,HS-grad,9,Married,Adm-clerical,White,Male,0,0,32,US,<=50K
80,Private,48765,<=12th,3,Never-married,Prof-specialty,White,Male,3766,0,20,US,<=50K
57,Self-emp-not-inc,125463,Some-college,9,Married,Exec-managerial,White,Male,0,0,40,US,>50K
37,Private,253881,HS-grad,9,Never-married,Craft-repair,Black,Male,6,0,24,US,<=50K
50,Government,161965,Some-college,10,Divorced,Adm-clerical,White,Female,1,0,21,US,<=50K
52,Private,352658,Prof-school,7,Divorced,Prof-specialty,White,Female,30,0,26,US,<=50K
38,Government,42247,Bachelors,13,Married,Farming-fishing,Asian-Pac-Islander,Female,4598,0,73,Non-US,<=50K
20,Private,131781,Some-college,10,Never-married,Machine-op-inspct,White,Male,1,0,34,US,<=50K
46,Private,233866,HS-grad,9,Divorced,Craft-repair,White,Male,0,1,51,US,<=50K
47,Government,135409,HS-grad,9,Married,Handlers-cleaners,White,Male,14,0,40,US,>50K
18,Government,193892,Bachelors,3,Never-married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
42,Self-emp-not-inc,182078,HS-grad,9,Married,Transport-moving,White,Male,7532,0,93,US,>50K
21,Private,117880,HS-grad,9,Never-married,Sales,White,Female,25,1,22,US,<=50K
73,Private,374976,<=12th,5,Married,Transport-moving,White,Male,0,0,40,US,<=50K
30,Private,316791,HS-grad,9,Married,Craft-repair,White,Male,11,0,21,US,<=50K
35,Government,98180,Masters,14,Married,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Non-US,>50K
28,Private,185303,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,40,US,<=50K
59,Private,299864,<=12th,2,Widowed,Sales,Asian-Pac-Islander,Male,24,1,23,Non-US,<=50K
24,Private,190206,Bachelors,13,Never-married,Prof-specialty,White,Female,16,0,40,US,<=50K
34,Government,21232,HS-grad,9,Divorced,Exec-managerial,White,Female,4,0,40,US,<=50K
34,Private,82299,Assoc-acdm,11,Never-married,Prof-specialty,White,Female,0,0,40,US,>50K
28,Private,214212,HS-grad,9,Divorced,Craft-repair,White,Female,0,0,49,US,<=50K
59,Private,164885,Bachelors,13,Married,Handlers-cleaners,White,Male,36,0,67,Non-US,>50K
31,Private,98169,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
39,Self-emp-not-inc,195459,HS-grad,9,Divorced,Exec-managerial,White,Female,18,0,40,US,<=50K
20,Private,141794,<=12th,6,Never-married,Adm-clerical,White,Male,22,1,20,US,<=50K
18,Private,107542,<=12th,7,Never-married,Craft-repair,White,Male,50,0,42,Non-US,<=50K
44,Private,209118,Some-college,10,Divorced,Sales,White,Male,0,1,35,US,<=50K
20,Government,184590,Some-college,10,Never-married,Prof-specialty,White,Male,3,0,24,US,<=50K
53,Government,75871,Masters,10,Divorced,Prof-specialty,White,Female,18,0,40,US,<=50K
43,Private,265213,HS-grad,9,Married,Craft-repair,White,Male,0,0,50,US,>50K
71,Private,328836,Some-college,10,Married,Sales,White,Male,7,1929,69,US,<=50K
41,Private,360768,HS-grad,9,Married,Other-service,Black,Male,50,0,22,US,<=50K
31,Private,258512,Some-college,10,Divorced,Exec-managerial,White,Female,11,1,51,US,<=50K
29,Private,197082,Some-college,9,Never-married,Handlers-cleaners,White,Male,41,1,40,US,>50K
27,Private,169600,Bachelors,10,Never-married,Exec-managerial,White,Female,57,1,49,US,<=50K
41,Government,145477,Some-college,10,Never-married,Craft-repair,Asian-Pac-Islander,Male,48,1,40,US,<=50K
39,Government,175517,Some-college,10,Divorced,Adm-clerical,White,Female,30,0,40,US,>50K
63,Self-emp-not-inc,318176,Masters,9,Divorced,Prof-specialty,White,Female,32,0,24,US,<=50K
24,Self-emp-not-inc,214392,Bachelors,13,Married,Craft-repair,Black,Male,31,0,51,US,<=50K
37,Private,121117,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Male,17,0,40,Non-US,>50K
50,Private,217080,HS-grad,9,Divorced,Craft-repair,White,Female,48,0,51,US,>50K
51,Self-emp-not-inc,34429,Assoc-voc,11,Married,Exec-managerial,White,Male,23,0,40,US,>50K
46,Private,229556,Bachelors,13,Married,Sales,White,Male,11,1,59,US,>50K
28,Private,134911,<=12th,7,Never-married,Other-service,White,Female,0,0,49,US,<=50K
54,Private,167237,Masters,14,Married,Exec-managerial,White,Female,8,0,40,Non-US,>50K
29,Private,231375,HS-grad,9,Never-married,Handlers-cleaners,Other,Male,0,0,45,US,<=50K
34,Private,148059,Bachelors,13,Never-married,Exec-managerial,Asian-Pac-Islander,Female,33,0,45,Non-US,<=50K
83,Self-emp-not-inc,158682,HS-grad,9,Married,Farming-fishing,Asian-Pac-Islander,Male,24,1,45,Non-US,<=50K
34,Private,194019,<=12th,7,Married,Farming-fishing,White,Male,3,0,11,US,<=50K
79,Private,237957,<=12th,7,Never-married,Handlers-cleaners,White,Male,29,0,50,US,<=50K
32,Private,27799,HS-grad,9,Married,Craft-repair,Black,Male,21,0,40,US,<=50K
55,Private,155996,<=12th,6,Married,Adm-clerical,White,Female,31,0,40,US,<=50K
30,Self-emp-not-inc,176698,HS-grad,9,Divorced,Sales,White,Female,0,0,50,US,<=50K
24,Government,340105,Some-college,10,Never-married,Handlers-cleaners,White,Male,36,0,40,US,<=50K
45,Private,395810,Some-college,10,Married,Craft-repair,White,Male,46,0,40,US,<=50K
79,Private,47187,<=12th,4,Widowed,Machine-op-inspct,White,Female,27,0,39,US,<=50K
40,Private,27866,Some-college,10,Married,Transport-moving,White,Male,13,0,40,US,>50K
37,Private,110481,Bachelors,13,Married,Prof-specialty,White,Male,3940,2,40,US,>50K
28,Private,219292,Bachelors,13,Never-married,Exec-managerial,White,Male,30,0,45,US,<=50K
46,Self-emp-inc,32174,HS-grad,4,Married,Adm-clerical,White,Male,30,1,45,US,<=50K
54,Self-emp-not-inc,270759,HS-grad,9,Married,Craft-repair,White,Male,18,2,57,US,<=50K
50,Private,55057,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,US,<=50K
57,Private,154300,<=12th,4,Married,Machine-op-inspct,White,Male,50,0,40,US,<=50K
27,Self-emp-not-inc,83936,HS-grad,9,Married,Handlers-cleaners,White,Male,32,0,75,US,<=50K
47,Private,340312,HS-grad,9,Married,Craft-repair,White,Male,0,0,40,US,>50K
48,Private,166220,HS-grad,9,Married,Handlers-cleaners,Other,Female,0,0,49,US,<=50K
63,Private,165889,Some-college,10,Never-married,Craft-repair,White,Male,2,1,61,US,>50K
54,Private,166028,Bachelors,13,Divorced,Craft-repair,White,Male,0,0,61,US,>50K
31,Private,208744,<=12th,10,Married,Handlers-cleaners,White,Male,20,0,40,US,<=50K
56,Private,49554,HS-grad,9,Divorced,Prof-specialty,White,Female,0,1,40,US,<=50K
58,Private,229309,Some-college,10,Married,Machine-op-inspct,Black,Male,0,1,40,Non-US,<=50K
59,Private,173819,<=12th,3,Married,Machine-op-inspct,White,Male,22,0,40,Non-US,<=50K
33,Private,198977,HS-grad,9,Married,Other-service,Asian-Pac-Islander,Female,30,0,40,Non-US,<=50K
23,Private,257480,<=12th,7,Never-married,Sales,White,Male,0,0,40,US,<=50K
19,Government,211027,Some-college,10,Never-married,Adm-clerical,White,Female,16,0,43,US,<=50K
27,Private,124006,Bachelors,13,Never-married,Handlers-cleaners,White,Male,1,1,40,Non-US,<=50K
19,Private,38167,<=12th,7,Never-married,Machine-op-inspct,White,Male,32,2,24,Non-US,<=50K
25,Private,40636,HS-grad,9,Never-married,Transport-moving,White,Male,1,1,38,US,<=50K
28,Government,223872,Bachelors,13,Never-married,Prof-specialty,White,Male,31,0,76,US,>50K
49,Government,64098,Some-college,10,Divorced,Protective-serv,White,Female,39,0,40,US,<=50K
33,Government,168639,Some-college,10,Married,Exec-managerial,White,Male,1,1,51,US,<=50K
62,Government,203602,Bachelors,13,Married,Prof-specialty,White,Male,29,0,49,US,>50K
55,Private,111820,Prof-school,14,Divorced,Exec-managerial,White,Male,4121,0,71,US,<=50K
27,Private,197947,Some-college,10,Married,Adm-clerical,Black,Male,47,0,50,US,>50K
46,Private,106119,Assoc-acdm,4,Divorced,Sales,Black,Female,36,0,13,US,<=50K
48,Private,161152,Bachelors,13,Divorced,Exec-managerial,Black,Male,15,0,40,US,<=50K
37,Private,73486,Assoc-voc,11,Divorced,Exec-managerial,White,Male,21,1,40,Non-US,>50K
29,Government,94464,HS-grad,14,Never-married,Prof-specialty,White,Female,34,0,25,US,<=50K
51,Private,154434,HS-grad,9,Married,Sales,White,Male,23,1,40,US,<=50K
49,Self-emp-not-inc,192496,HS-grad,9,Divorced,Craft-repair,White,Male,0,0,37,US,<=50K
47,Private,135114,Some-college,10,Divorced,Exec-managerial,White,Female,0,0,50,US,>50K
47,Private,186234,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,33,US,<=50K
68,Self-emp-inc,147607,Some-college,10,Married,Exec-managerial,White,Male,10,0,93,US,>50K
68,Government,348488,HS-grad,9,Married,Prof-specialty,White,Male,20,0,49,US,>50K
47,Self-emp-inc,210116,HS-grad,9,Married,Transport-moving,White,Male,15940,1,69,US,>50K
33,Private,297134,HS-grad,9,Widowed,Adm-clerical,White,Female,10,0,40,US,>50K
43,Private,99891,Some-college,10,Married,Exec-managerial,White,Male,30,1,51,US,>50K
49,Government,44071,Prof-school,13,Divorced,Prof-specialty,White,Female,19,0,40,US,>50K
22,Government,65344,Assoc-voc,9,Never-married,Other-service,Other,Female,34,0,38,US,<=50K
26,Private,17088,Bachelors,13,Never-married,Tech-support,White,Female,29,0,38,US,<=50K
26,Private,156443,Some-college,10,Never-married,Prof-specialty,White,Female,13,0,40,US,<=50K
23,Government,218809,<=12th,11,Never-married,Craft-repair,White,Male,68,0,33,US,<=50K
31,Self-emp-not-inc,329580,HS-grad,9,Married,Craft-repair,White,Male,0,0,50,US,<=50K
53,Government,49714,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Male,0,1,40,Non-US,<=50K
49,Government,188757,Bachelors,13,Divorced,Prof-specialty,White,Female,37,0,40,US,<=50K
43,Government,119284,HS-grad,9,Never-married,Prof-specialty,Asian-Pac-Islander,Female,5,0,40,Non-US,<=50K
55,Government,104133,Masters,14,Divorced,Exec-managerial,White,Male,22,0,40,US,<=50K
22,Private,232303,Some-college,10,Never-married,Craft-repair,White,Male,36,0,59,US,<=50K
32,Private,202588,Bachelors,13,Never-married,Craft-repair,White,Male,30,1,65,US,<=50K
30,Private,342889,<=12th,11,Never-married,Other-service,White,Male,0,1,34,US,<=50K
40,Private,239698,HS-grad,9,Married,Exec-managerial,Asian-Pac-Islander,Male,88,1,23,Non-US,<=50K
22,Private,269911,HS-grad,9,Never-married,Other-service,White,Female,14,0,46,US,<=50K
21,Private,192206,<=12th,7,Married,Farming-fishing,Black,Male,50,0,40,US,<=50K
52,Government,177642,Some-college,10,Married,Protective-serv,White,Male,12,0,56,US,<=50K
18,Private,154008,HS-grad,9,Never-married,Craft-repair,White,Male,0,1,45,US,<=50K
42,Private,138030,Assoc-voc,11,Married,Exec-managerial,Asian-Pac-Islander,Female,7543,0,40,Non-US,>50K
35,Self-emp-not-inc,227784,HS-grad,9,Married,Craft-repair,White,Male,8,0,68,US,<=50K
52,Self-emp-not-inc,167201,HS-grad,9,Widowed,Transport-moving,White,Male,22,1,43,US,>50K
61,Government,74803,Some-college,10,Divorced,Adm-clerical,White,Female,8,0,40,US,<=50K
27,Private,107124,HS-grad,12,Divorced,Sales,White,Female,17,0,59,US,<=50K
26,Private,200894,<=12th,13,Never-married,Handlers-cleaners,White,Male,7,0,40,US,<=50K
42,Private,184044,HS-grad,9,Separated,Sales,White,Female,1,0,40,US,<=50K
42,Private,153922,Some-college,10,Divorced,Handlers-cleaners,White,Female,36,0,49,US,<=50K
47,Government,111994,HS-grad,9,Married,Handlers-cleaners,White,Male,38,1,40,US,<=50K
45,Private,138455,Bachelors,13,Married,Exec-managerial,White,Male,49,0,40,US,>50K
61,Private,132620,Some-college,10,Married,Exec-managerial,Asian-Pac-Islander,Male,37,0,59,US,>50K
24,Private,309106,HS-grad,9,Never-married,Handlers-cleaners,White,Male,25,1,40,US,<=50K
40,Government,194215,Doctorate,16,Married,Prof-specialty,Asian-Pac-Islander,Female,9,0,40,Non-US,>50K
46,Private,170779,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,49,US,<=50K
51,Private,43446,Some-college,10,Married,Handlers-cleaners,White,Male,37,0,38,US,<=50K
18,Self-emp-inc,374473,Masters,14,Never-married,Handlers-cleaners,White,Male,53,0,40,Non-US,<=50K
27,Private,184478,Bachelors,13,Never-married,Sales,White,Male,30,0,45,US,<=50K
75,Self-emp-inc,114513,HS-grad,9,Married,Exec-managerial,White,Female,3,0,40,US,>50K
41,Self-emp-not-inc,159633,<=12th,3,Never-married,Farming-fishing,White,Male,4,1,19,US,<=50K
45,Government,187750,Masters,12,Married,Transport-moving,White,Male,0,2212,40,US,<=50K
21,Private,212020,<=12th,6,Married,Priv-house-serv,White,Male,25,1,38,US,<=50K
41,Private,325897,HS-grad,9,Separated,Other-service,Asian-Pac-Islander,Female,0,0,31,US,<=50K
22,Private,43788,Some-college,10,Never-married,Prof-specialty,White,Male,21,2,20,US,<=50K
38,Government,190657,Prof-school,15,Never-married,Prof-specialty,White,Male,0,0,40,US,>50K
30,Private,38407,Bachelors,13,Never-married,Tech-support,Asian-Pac-Islander,Female,0,0,32,Non-US,>50K
37,Private,118136,Some-college,10,Divorced,Adm-clerical,Black,Female,23,0,40,US,<=50K
36,Self-emp-not-inc,255858,Assoc-acdm,16,Married,Exec-managerial,White,Male,49,0,50,US,<=50K
38,Government,135716,Bachelors,9,Divorced,Exec-managerial,White,Female,15,0,40,US,>50K
45,Private,368521,Bachelors,13,Married,Exec-managerial,White,Male,15,0,40,US,<=50K
47,Private,41104,Assoc-acdm,12,Married,Farming-fishing,White,Male,33,0,40,US,>50K
58,Private,190952,Assoc-voc,11,Married,Exec-managerial,White,Male,20,0,40,US,<=50K
49,Private,173598,HS-grad,9,Married,Exec-managerial,White,Male,19,1,45,US,>50K
23,Private,129763,<=12th,6,Married,Machine-op-inspct,White,Male,12,0,40,US,<=50K
73,Private,184471,HS-grad,9,Divorced,Handlers-cleaners,White,Female,0,0,40,US,<=50K
26,Private,186539,Some-college,10,Divorced,Machine-op-inspct,White,Female,28,0,40,US,<=50K
60,Private,116732,Doctorate,15,Married,Prof-specialty,White,Female,40,0,40,US,>50K
23,Government,317165,HS-grad,9,Never-married,Handlers-cleaners,White,Female,2,0,61,US,<=50K
